datedd|OPERATOR_NAME|COUNTRY_NAME|numuser|active_user|trafficmb|session|duration_s|s5s8_create_session_success_rate|s6a_loc_update_success_rate|dl_retransmitted_packet_rate|ul_retransmitted_packet_rate|internal_Latency|external_latency
2025-01-07|Elisa (Radiolinja)(FINLAND)--Finland|Finland|5|3|12021.645530700684|5235|1344035.6930000042|99.8867924528302|100.0|0.7765263066778664|2.762856513388387|202.6839707510219|3.912839971462249
2025-01-07|Ncell (SNPL) Spice--Nepal|Nepal|61|11|12504.577946662905|48058|1222162.4470000004|98.40841828345938|100.0|4.424716539129349|4.658078106187042|214.7041418957769|10.09629627696031
2025-01-07|Verizon Wireless(|United States of America(311)|6190|1115|2191190.1563596725|7972182|181579972.10700145|82.23033847188235|100.0|3.897167595763921|3.9441907500161255|316.1999652962943|25.67976435084299
2025-01-07|Vodafone(UK)--United Kingdom|United Kingdom(234)|2933|757|2021759.1272249224|4264964|171130560.5800003|88.64357420296372|99.99869145572931|2.132991432157299|4.153719296858823|228.59301900242204|6.371989656601135
2025-01-07|Telecom Personal SA|Argentina|282|16|50404.98295497894|110902|3830666.293000001|78.21210621804387|100.0|3.082289469274985|4.167270107737583|430.75501969997737|4.895106927303263
2025-01-07|True Move H Universal Communication|Thailand|4727|1387|5970494.659240723|25314834|433316094.7649991|87.73991243789663|99.5231699660656|1.8012086443439628|2.79542312568472|86.46700009790877|3.9052399520233374
2025-01-07|Orange Tunisie SA|Tunisia|34|1|0.0212421417236328|7468|56.377|1.7429193899782136|100.0|||0.0|0.0
2025-01-07|Chunghwa Telecom--Taiwan|Taiwan (China)|20254|981|4724958.798152924|2387831|380220032.7730007|86.9886643666831|99.98834537644434|4.274316959044937|5.023645740151881|168.54090850873183|38.063659971975305
2025-01-07|Itissalat Al Maghrib (Mobile GSM)--Morocco|Morocco|388|29|292761.8475503921|561915|25546805.763999917|53.092789770517314|100.0|2.813130942358929|2.9398814315878976|248.09694616102053|4.128262906722191
2025-01-07|Hutch 3G--United Kingdom|United Kingdom(234)|1264|413|873343.9000902176|1458553|89152522.49200006|97.61943128471216|100.0|2.962362721712303|4.430490218310512|245.17849745688687|8.941743223203316
2025-01-07|P&T Luxemb--Luxembourg|Luxembourg|22|8|10485.225945472715|3102|414556.8050000001|98.2030111704711|100.0|1.1571461541409795|3.8624332991068946|249.29984592762676|13.780716509453478
2025-01-07|Entel PCS--Chile|Chile|181|26|832869.8607788086|727465|56915846.87600007|88.95160073540505|100.0|3.190054233400558|2.5289425669153824|414.6731985393501|10.871818355900066
2025-01-07|China Telecom--China|China|235|180|667689.6019649506|1777607|63524094.69100003||100.0|2.0107749194965487|3.206295939765909|128.25536413630726|6.3693839175975135
2025-01-07|MTC/Zain--Kuwait|Kuwait|755|20|69704.8599319458|713231|6880745.931999997|1.3725869425943162|99.98756302695196|2.4326243042108344|2.227736628292294|230.0822580443389|5.71542545900043
2025-01-07|Bharti Airtel Ltd. Bihar|India(405)|103|24|93581.55469703674|106711|11190965.245000008|98.614216456733|100.0|3.839625038437024|3.436406864842106|215.86535231447252|8.839768154419797
2025-01-07|Tele2 - Comviq--Sweden|Sweden|15|5|3718.538400650024|8443|305470.38300000003|92.49394673123489|100.0|2.3369230482775856|4.860462407489114|239.3478177303365|23.187414482588892
2025-01-07|T-Mobile(HUNGARY)--Hungary|Hungary|201|12|3853.65301322937|10942|360342.172|81.9074834791927|100.0|3.9173599681017026|2.4367488925563494|265.1297319522159|5.332259895483003
2025-01-07|Swisscom--Switzerland|Switzerland|1062|364|2276415.713040352|4812391|198620453.00999984|48.15854525264584|99.98403560061064|1.1436300774909336|5.442139801684783|204.1136222073826|24.17354280316117
2025-01-07|Airtel (Rajasthan),Hexacom--India(404)|India (404)|164|14|64165.58298397064|438427|6967577.425999997|96.29446468853028|100.0|1.526205522201746|2.0171445663706216|146.27823576626412|5.637255419499937
2025-01-07|AT&T (Cingular, Genesis , Bell South)--United States of America(310)|United States of America(310)|10|0||17||84.61538461538461|||||
2025-01-07|Vodafone(QATAR)--Qatar|Qatar|1|1|630.5725221633911|338|146013.712|||0.9599444891302634|0.7642255970529565|208.41933722474104|53.10648589444744
2025-01-07|Otecel S.A|Ecuador|27|5|11528.367868423462|14616|2518858.8579999977|41.67620792305931|100.0|3.6775691727762023|5.849440792531074|634.4781991165952|36.89122166538835
2025-01-07|SFR (Cegetel)--France||1|1|0.083505630493164|3|19.799|||14.166666666666666|14.28571428571429|949.8333333333334|0.0
2025-01-07|Etisalat(UAE)--United Arab Emirates|United Arab Emirates|8564|1853|9999343.20887661|16893367|883641661.9739994|77.34959991393153|100.0|3.925783446754001|3.5422944899180773|268.4947619812634|11.969989598196452
2025-01-07|Telefonica Brasil S.A. -- Vivo (10)|Brazil|137|11|11118.469446182253|14172|750626.2360000003|62.62008733624455|100.0|2.524164870217654|2.5407608869862903|338.1035281224948|16.97556635802469
2025-01-07|HI3G--Sweden|Sweden|21|9|4442.97554397583|43576|802157.0180000002|98.18772439733289|100.0|0.9516555991664776|2.244911748269169|220.7054441578125|14.13382806666968
2025-01-07|Vimpelcom Beeline (KB Impuls)--Russia|Russia|751|55|194353.3785457611|1473360|36344556.85900062|97.35364987395016|100.0|6.51622544709023|5.575795530109299|356.15025765177336|9.039266887647884
2025-01-07|Celcom--Malaysia|Malaysia|244|189|229196.66306877136|64687|20238734.82199999|98.2030111704711|100.0|2.23278314389934|2.8442989010687967|114.69359911558456|5.750524685800132
2025-01-07|Unitel/Beeline--Uzbekistan|Uzbekistan|196|49|162970.08812618256|616687|19216680.302000035|71.02368980074753|100.0|4.67753324633725|5.658809398332625|305.27586313209184|5.647230039125649
2025-01-07|Telenor (Vodafone,Europolitn)--Sweden|Sweden|241|41|478566.8314142227|1506363|32252039.83200065|11.37845477165554|100.0|3.512056552732228|4.738213952027638|245.64706897231417|40.99580039262034
2025-01-07|Tele2 (Baltcom)--Latvia|Latvia|27|1|17.701438903808594|1605|6674.394|95.34591194968552|100.0|19.050677231987088|12.914493525004538|488.963|88.65883333333332
2025-01-07|Tele2(LITHUANIA)--Lithuania|Lithuania|24|1|0.0072097778320312|131|3.183|71.73913043478261|100.0|||0.0|0.0
2025-01-07|Airtel (Uttar Pradesh W)--India(404)|India (404)|145|8|1662.0889701843262|517573|667002.5240000014|92.98437558544718|100.0|3.1620372855205097|3.1786795203737226|198.74109296492065|6.002984497470273
2025-01-07|Airtel (Karnataka)--India(404)|India (404)|598|66|55364.79368686676|36254|4427851.244|71.17117117117117|100.0|2.8560289992497614|3.2861182094861694|93.4855890523284|4.889230465035045
2025-01-07|Croatian Telecom (ex T- Mobile)--Croatia|Croatia|178|13|36543.843854904175|28542|2031197.453999997|96.22543050965383|100.0|0.8610363159038908|2.3710451647565898|214.1657961826843|9.840340733901916
2025-01-07|Turkcel--Turkey|Turkey|3847|1707|14389804.289265633|69863615|1350319848.3170063|96.82182739745176|100.0|2.725428531366552|3.5821494960807407|233.3709001767939|6.332580309181343
2025-01-07|Airtel (Andhra Pradesh)--India(404)|India (404)|334|27|42439.32399559021|36422|5677597.436999992|92.29921780323896|100.0|2.009028113652089|2.3244779794449344|170.4768703700896|5.411437180443112
2025-01-07|KT (KTF)--South Korea|South Korea|3297|654|3555743.813761711|2912635|326331777.0600003|92.05117637405264|100.0|5.213604368606055|4.847762841417828|214.14136178856492|23.48311457943569
2025-01-07|VIP--SERBIA|SERBIA|12|2|467.85450744628906|149|15297.748000000003|0.0|100.0|0.2702012504695951|2.5440966921210766|218.2934092827004|8.823565400843883
2025-01-07|Airtel (Mumbai)--India(404)|India (404)|728|250|549269.5381631851|328086|52110197.06899999|89.99715845182983|100.0|4.751738032334106|3.5676802184819607|200.73528894527735|14.220670859365455
2025-01-07|TeliaSonera Mobile--Sweden|Sweden|400|50|184191.40537166595|178627|18736608.12399994|89.08169172755863|100.0|6.278029689415802|5.314069654096215|290.3351956191364|44.39996276238056
2025-01-07|Telstra--Australia|Australia|7642|1177|1709037.5186462402|1034215|140147527.26200008|84.21682603797173|99.9970004199412|2.410312924617032|3.348915122755709|171.5531368755414|22.0522083553203
2025-01-07|Kyivstar--Ukraine|Ukraine|58|4|1118.2798299789429|172377|206855.6669999993|99.83870683424703|100.0|1.599534868787878|3.0244279938821896|278.56142215584043|1.936053700060249
2025-01-07|China Mobile - Peoples--Hongkong|Hongkong|1|0||2|||||||
2025-01-07|Airtel (Haryana)--India(404)|India (404)|101|7|22896.108680725098|19045|1184898.7569999998|94.9367088607595|100.0|1.7208883329813724|1.2977693936356167|147.27229770382462|2.2726828694826056
2025-01-07|Ethio (ETC)--Ethiopia|Ethiopia|1|0||24||100.0|||||
2025-01-07|Docomo Pacific--United States of America(310)|United States of America(310)|6|0||16||0.0|100.0||||
2025-01-07|Smart--Philippines|Philippines|2|0||6|||||||
2025-01-07|Orange (Voxtel)--Moldova (Republic of)|Moldova (Republic of)|6|0||23||46.66666666666666|||||
2025-01-07|DiGi Telecommunication--Malaysia|Malaysia|1216|356|2586787.697781563|6273095|209338303.0749999|93.12493725723375|100.0|1.776745652000722|2.676204987256288|110.8780327327223|5.88218553774138
2025-01-07|Saudi Telecom Company--Saudi Arabia|Saudi Arabia|41828|22913|134819262.7061348|608856414|20002531055.24995|86.5346008787685|99.99092608056928|2.636379150378912|2.7007895681599985|202.65527924641844|8.578797771027528
2025-01-07|Nova ehf.|Iceland|30|18|29443.373887062076|124255|6062589.737000003|81.1493614658523|100.0|3.434050096364481|2.647830291573409|267.2967834723133|0.9838771655133232
2025-01-07|DTAC TriNet Company Ltd.|Thailand|4569|1181|8171899.8512477875|37539446|757275881.7009996|86.44622195339427|99.95404031901732|2.243993642555292|3.210237455005972|101.06804771967386|4.724672383170595
2025-01-07|MTS(RUSSIA)--Russia|Russia|1474|109|600596.3046379089|1359860|75828256.62900002|89.98045133411071|99.99513422585534|5.4427074210322886|4.209382754129252|367.4487855240812|21.78176891732156
2025-01-07|Elisa (Radiolinja)(ESTONIA)--Estonia|Estonia|11|5|4466.743001937866|829|166263.04499999995||100.0|6.113079334501211|7.620319583771529|287.5758402692694|59.893748536578734
2025-01-07|T-Mobile (Radio)--Czech Republic|Czech Republic|136|21|49079.8401222229|26639|3158105.546|92.60914677947164|100.0|0.9144129771750144|4.550927364296345|261.88323808935405|40.64340933949816
2025-01-07|Packet One Networks(|Malaysia|9|8|22029.088278770447|9333|1843945.7440000016||100.0|2.074353108991208|3.9468103573436406|166.7236579271356|13.785853238877593
2025-01-07|Airtel (Madhya Pradesh)--India(404)|India (404)|95|3|268.25421714782715|966|74432.92000000003|46.75540765391015|100.0|4.83142735784036|1.7353743487160769|104.59081096327422|1.3922745098039215
2025-01-07|Vodafone(ALBANIA)--Albania|Albania|27|3|3513.8901891708374|9945|598133.2410000002|95.05454545454546|100.0|2.833509591678459|2.5834511860060303|251.71555749610044|18.33037165565649
2025-01-07|AWCC--Afghanistan|Afghanistan|39|1|0.6500577926635742|19133|1316.05|0.724752684759033|100.0|0.0|4.444444444444445|65.57142857142857|7.428571428571429
2025-01-07|Bharti Airtel Ltd. Orissa|India(405)|44|4|35771.281255722046|47712|956969.519000001|98.75451488354716|100.0|7.722546925939273|4.521494030573683|328.7870445397857|20.029405413736765
2025-01-07|Vietnam Mobile Telecom Services Company|Vietnam|2781|1288|10232690.781450272|18944984|1095559757.652002|95.17517275194558|100.0|2.5953980331994697|3.9523604679006943|131.71226991814436|22.986730162233584
2025-01-07|Orange(SWITZERLAND)--Switzerland|Switzerland|816|247|1112981.998659134|2871465|113770226.7709998|13.8109276401924|99.9694825182184|1.740620119647578|3.753228116600967|214.24143183678956|20.48901050669109
2025-01-07|MTS (MTC,UMC)--Ukraine|Ukraine|2|0||3|||||||
2025-01-07|Vietnamobile Telecommunications JSC|Vietnam|15|2|16.16973304748535|26|2684.676|||7.41684061040412|4.830307759969213|397.9498611111112|0.1666666666666666
2025-01-07|Hutchison--Indonesia|Indonesia|3|3|2423.150570869446|810|108723.50700000004|||6.7860221274472154|4.033928006742979|122.19054353788704|11.127313530616968
2025-01-07|Viva--Bahrain|Bahrain|348|38|152409.88988494873|394494|19472929.251999967|5.737817518795114|100.0|5.224418272828324|5.092588330968786|345.4065860085522|5.960513382656213
2025-01-07|TelefÃ³nica -- Movistar|Mexico|1237|47|170150.38224124908|4062536|18137913.33500001|99.60113761182086|100.0|5.118116607102168|4.3982524371554925|422.4075772873632|14.563601117823977
2025-01-07|Vodafone/Mobifon (Connex)--Romania|Romania|274|18|178870.72930336|224906|21648194.1710008|97.5628390251356|100.0|7.797908343911944|11.252633226244182|552.8735493597484|8.644246930030295
2025-01-07|Soft Bank (Vodafone KK)--Japan|Japan(440)|33639|5462|15004022.7608881|448132158|1280617982.646998|98.397861063976|99.99567890095584|2.8103225146758506|3.9971669705551194|162.67453707021244|27.5605625490975
2025-01-07|AIS--Thailand|Thailand|40632|3823|19916023.475159645|49725831|1504924503.3030057|87.62116912778944|99.54632729876955|1.8738867219737048|2.893220628696417|95.4074278913686|4.452106530073536
2025-01-07|CSL (C&W)--Hongkong|Hongkong|14796|3318|13353666.023495674|64967215|1087252541.9480002|88.47637634457405|100.0|1.857000568682292|2.8880310682175376|115.32237896359882|4.46431247779943
2025-01-07|Airtel (Delhi)--India(404)|India (404)|781|115|131196.9114332199|688026|14697144.860999988|56.97442736653803|100.0|2.5758779423634888|3.5108363570497354|137.55137282276493|15.024636749393874
2025-01-07|Telekom Deutschland (T-Mobile)--Germany|Germany|2821|408|855322.8752946854|3761680|98670814.46099958|97.42917471240476|99.99820677659126|2.391326886452815|4.275684988800118|250.47188575364328|25.32690652730968
2025-01-07|Claro(PUERTO RICO)--Puerto Rico|Puerto Rico|369|12|8.525762557983398|7055|11021.453999999998|87.54901960784314|100.0|2.7013951359922674|7.60546299344997|214.85290780141847|2.160567375886525
2025-01-07|Bharti Airtel Ltd. UP East|India(405)|125|14|16991.688185691833|465131|2776417.8970000027|96.37677132536815|100.0|2.567539734687603|2.879961281762407|191.34620745676608|5.509880362485026
2025-01-07|Belgacom Mobile--Belgium|Belgium|618|128|363136.2250699997|3812786|40832365.1929998|95.79058097225337|100.0|1.8350567194942633|2.989353974249538|215.23380719795935|9.805424060055197
2025-01-07|Vodafone Czech Republic-Oskar--Czech Republic|Czech Republic|161|26|54273.8192281723|29282|3770680.476999996|92.47040771591408|100.0|1.2805770967377657|3.856476723747959|240.05218232995404|14.913191553731666
2025-01-07|Celtel (T) Ltd--Tanzania|Tanzania|127|19|37739.17812824249|58455|4908928.576000001|91.27074985689754|100.0|2.795999310083477|3.919840143241032|310.4953935470254|6.405632615749901
2025-01-07|KDDI--Japan|Japan(440)|1299|276|353033.39117336273|206714|35501927.80700002||99.99969172529023|5.800697702946877|4.612985550724756|182.3669610197624|23.818745016794875
2025-01-07|Globetel--Philippines|Philippines|4600|683|3667223.6361017223|19308052|291636456.18700045|90.93573591753751|100.0|3.4883267966758327|4.205256592197716|197.7610203700124|16.5905977049976
2025-01-07|Airtel (Maharashtra & Goa)--India(404)|India (404)|499|79|270301.26089954376|410970|51124401.5709997|98.4677425839706|100.0|5.09118207049304|4.029496506740367|290.398160531746|15.970644779229502
2025-01-07|TIM--Brazil|Brazil|1|1|273.72330951690674|1036|45693.62699999999|||6.661770143278994|7.365756961418323|405.29989703989713|0.7049324324324324
2025-01-07|Vodafone Omnitel--Italy|Italy|1747|513|2542943.558693886|1778219|198349554.7839998|97.15774459812567|100.0|2.089524259221248|4.031105052090416|230.78429874136765|20.965376254684937
2025-01-07|Sprint (USASP)--United States of America(310)|United States of America(310)|7|6|5467.812986373901|2901|728276.3659999984||100.0|4.834328429479456|3.873256668437425|201.6238340900964|23.383620324936192
2025-01-07|Du--United Arab Emirates|United Arab Emirates|3842|1124|4355632.595379829|6771138|468023687.97400016|85.96810090859373|100.0|2.1858259203516233|3.189598052685741|202.4451268043237|6.757978957278604
2025-01-07|Al-Wataniya--Kuwait|Kuwait|649|8|21219.9176568985|562244|1596397.869999997|0.8067916830355695|99.99927386268745|3.2402849136221805|3.6732050393720206|306.66184771892443|1.9019317641075604
2025-01-07|A1 Austria Telekom (Mobilkom)--Austria|Austria|39|22|35048.48546791077|39566|2105439.448999999|79.32812730219537|100.0|3.7916010398550095|4.010217906688572|208.54216987950537|8.752778534379603
2025-01-07|Airtel (Tamil Nadu)--India(404)|India (404)|462|27|96507.69777011871|67232|7712975.347999997|83.09015273811002|100.0|3.5323209012953396|2.61309161651389|200.68932017438075|11.063959316769546
2025-01-07|Airtel (Punjab)--India(404)|India (404)|129|5|1952.7736492156985|6933|131308.39999999997|69.64809384164224|100.0|5.73419306473165|3.002908334404676|128.21328685754045|0.5368051496172582
2025-01-07|Maxis--Malaysia|Malaysia|110073|27394|153921452.1367855|757795229|14726354050.714075|89.35009186317868|99.99683436640862|2.6631265290462727|3.4501059377091536|118.65749126081649|5.957102278580321
2025-01-07|Two Degrees (NZ Communications)--New Zealand|New Zealand|442|98|149475.77377223969|128215|13181166.967000004|88.53492126872797|100.0|3.3030364184511893|4.140153511630578|209.67257622623904|12.639424408365729
2025-01-07|Bharti Airtel Ltd. North East|India (404)|26|0||924||75.80645161290323|100.0||||
2025-01-07|H3G(IRELAND)--Ireland|Ireland|113|14|24360.93532562256|42097|2779349.4130000016|85.10435610981207|100.0|3.313444770330916|5.4702541035543675|223.73295657466937|22.01897098870752
2025-01-07|NTT Docomo--Japan|Japan(440)|7|2|2847.2458658218384|1345|176744.01700000008|99.3047508690614|100.0|4.5170757803490655|9.823486245214454|412.45186982191234|24.854862795199388
2025-01-07|Viettel--Vietnam|Vietnam|6780|841|9853843.068611143|109000152|856368368.4770045|85.25828776469601|100.0|4.017021062618074|3.8559587939009834|205.33794166600703|17.197045131065185
2025-01-07|Umniah--Jordan|Jordan|336|21|92515.9479455948|126607|9036043.449999977|56.65215442730008|100.0|4.569289128977784|2.8719116477527846|265.61261504232215|18.81726735787217
2025-01-07|Pelephone Communications Ltd.|Israel|298|27|194048.89884853363|589161|35356868.48600023|99.47852668804508|100.0|5.05886625023664|5.0364606733822335|389.6399634270704|33.018209694437815
2025-01-07|Bakcell--Azerbaijan|Azerbaijan|36|7|11336.752332687378|135883|2726172.0749999904|77.41617357001972|100.0|2.166894172244201|5.80945210831497|217.07720381519889|25.48026866771444
2025-01-07|LMT--Latvia|Latvia|36|1|982.116597175598|5113|121398.27700000005|87.27959697732997|100.0|5.015543287271305|4.672341319522334|150.7698851851852|0.2246666666666665
2025-01-07|ANTEL--Uruguay|Uruguay|2|0||5|||100.0||||
2025-01-07|H3G(AUSTRIA)--Austria|Austria|108|42|97239.52322292328|505200|9138778.259000003|76.55969933506795|100.0|1.7310780577390008|3.133188648985047|259.76497837037965|10.228218831806124
2025-01-07|Lao Telecommunications|Laos|1354|64|202782.4768190384|915697|17165713.527000014|96.65444907789632|99.97736987679156|2.7699032139980733|5.510235666405992|121.03595731569624|3.3127268941545225
2025-01-07|KaR-Tel(K-Mobile)--Kazakhstan (Republic of)|Kazakhstan (Republic of)|140|13|42784.44604587555|180355|3199091.0679999986|89.61867281856426|100.0|3.4583325453889118|3.2492415796251186|242.9922332054891|7.192925885608481
2025-01-07|SK Telecom--South Korea|South Korea|10938|2174|21052727.21381473|316471930|1827722526.601007|96.26882647493198|100.0|2.6109621213991625|3.651245863132361|159.25279733558338|24.69774151327976
2025-01-07|Dialog Axiata (ex MTN)--Sri Lanka|Sri Lanka|486|102|123447.46507263184|182021|10523206.274000011|83.23748350636095|100.0|3.8482161583586176|3.9526631444682625|143.47734740774246|6.485491712127696
2025-01-07|Tusmobil--Slovenia|Slovenia|64|8|4844.882453918457|24588|331937.9139999999|3.3914043155288294|100.0|4.346951482008605|3.509067446659511|277.8053052979202|0.5429145587408657
2025-01-07|AirTel (Chennai)--India(404)|India (404)|280|50|80700.2032661438|151203|11541723.002999987|92.74712598476803|100.0|9.754388233656556|6.640739437478616|319.3045768975161|38.47255269857023
2025-01-07|Azercel--Azerbaijan|Azerbaijan|43|14|4453.600339889526|23144|695073.338|7.338651196519216|100.0|3.3276048099282765|4.048856477321678|207.5066573835297|11.447128449652244
2025-01-07|Vodafone(GERMANY)--Germany|Germany|2319|365|869916.0571594238|976635|119447647.59499998|93.92446332392214|99.99308723904328|2.211910991363704|4.21913798912569|226.96334790235937|27.15299175069958
2025-01-07|Dhiraagu--Maldives|Maldives|458|33|223293.1354188919|965916|23194806.14300005|7.095769684311646|100.0|3.7147281397464336|5.431567707854884|412.67639432164873|10.607253640553722
2025-01-07|Orange(LIECHTENSTEIN)--Liechtenstein (Principality of)|Liechtenstein (Principality of)|5|1|43.91821575164795|194|23885.471000000005|50.0||2.5445406856602553|3.9976822000485592|147.53827456140348|1.824830701754386
2025-01-07|Viettel (Cambodia) Pte. Ltd|CAMBODIA|173806|2331|1403467.483750343|9950743|176811883.90400016|84.25418603947878|99.99213119913968|2.840577881729224|4.409043138918355|191.75565234095677|6.935495957503606
2025-01-07|Telenor (Sonofon)--Denmark|Denmark|78|24|26467.26337051392|33694|2434523.5019999994|69.72856923784695|100.0|3.058131217002081|2.586371891984371|226.33694588093255|19.788756464458203
2025-01-07|T-mobile (ex Ben)--Netherlands|Netherlands|2094|314|470982.0378046036|857709|46153187.02799998|93.1748295978307|100.0|2.2824024625610235|4.195985243491423|256.21740975901065|20.258468364741177
2025-01-07|Airtel (Himachal Pradesh)--India(404)|India (404)|18|1|1841.9335174560547|1188|167352.89600000004|93.84116693679093|100.0|3.795269768815903|1.6340129719466625|148.54043300110737|0.1620518410852713
2025-01-07|China Unicom--China|China|19278|4517|20790355.88665104|40676016|1857751308.402999|94.74417364439924|99.86890989560705|3.3571646683434464|4.444293791269974|168.24676046017782|10.994229293780252
2025-01-07|Orange (Iteneris)--France||1492|400|1452059.4401512146|2162183|120470428.8490001|97.06623721581995|100.0|1.8154775812152044|2.672679398603904|208.47937263462825|8.79540851821802
2025-01-07|Mobistar S.A.--Belgium|Belgium|157|39|108255.61756420135|94131|8996486.161000008|94.56749152297814|100.0|1.9818840189278115|2.7531863193713133|214.7278965197045|11.430765627770892
2025-01-07|T-Mobile (ERA,PTC)--Poland|Poland|787|14|3959.006502151489|22025|358373.139|77.19730123997083|100.0|1.4906064346848005|3.0972758307539605|251.41890740740757|3.5643235219599934
2025-01-07|Tele2(ESTONIA)--Estonia|Estonia|48|11|58975.17102146149|59372|3538513.609999999|97.79949157928186|100.0|9.157118992499296|5.374427019125915|370.1950682719276|65.28904201438166
2025-01-07|Oman Mobile - GTO (Omantel)--Oman|Oman|1680|549|1821049.7049369807|5514522|193988223.72499985|60.12851330218908|100.0|4.392704994073645|3.836348312636744|232.5586337190304|14.811032411319788
2025-01-07|Vodafone(NETHERLANDS)--Netherlands|Netherlands|1162|180|366138.8278131485|226713|29792795.042|90.02154223348924|100.0|1.4371177337045868|3.223233274983506|206.25409261395575|22.914358224189385
2025-01-07|Unitel(MONGOLIA)--Mongolia|Mongolia|60|6|9314.1036567688|3118|569432.0690000005|85.58612440191388|100.0|0.8994918864826044|2.541243478147484|98.94602340639952|3.6541997984378938
2025-01-07|Siminn (Landssimins)--Iceland|Iceland|51|23|50916.78522205353|103483|6746944.715000003|11.368491601390692|100.0|3.443471541485888|3.361355059826576|210.1341129099712|3.088429562017524
2025-01-07|H3G(HONG KONG)--Hongkong|Hongkong|1|0||2|||||||
2025-01-07|H3G(ITALY)--Italy|Italy|1|0||1|||||||
2025-01-07|Bouygues--France||1488|444|1500512.90113163|1428849|136452130.44099963|93.8167032829729|100.0|1.9135255057608849|3.2395966623099373|215.83923922145237|20.125959431943013
2025-01-07|T-Mobile(AUSTRIA)--Austria|Austria|446|105|309651.4191532135|214792|22736010.489000004|83.63983472903678|100.0|2.0629087697791704|3.609932015676145|268.26291340713414|14.0599777073426
2025-01-07|Vodafone (TelSim)--Turkey|Turkey|1250|616|2416900.0225572586|2009467|247711665.7730005|93.66793505916476|99.98014440433212|2.766502320668051|3.615377298006351|242.6452787152048|6.570356955999495
2025-01-07|Korek--Iraq|Iraq|353|17|14197.21062374115|312120|2106226.958|94.01208764876594|100.0|5.705034003335418|8.074698734850768|266.3991552477858|4.501908321423155
2025-01-07|Tunisiana (Orascom)--Tunisia|Tunisia|51|0||902||80.99547511312217|100.0||||
2025-01-07|HT Mobile (Eronet)--Bosnia and Herzegovina|Bosnia and Herzegovina|27|2|426.6471767425537|16291|35149.443|1.351801291869215|100.0|2.0344585863067106|6.722642048078413|208.8284149484536|1.7434493127147763
2025-01-07|Vodafone(IRELAND)--Ireland|Ireland|127|10|18644.86630725861|20841|844098.005|85.02432244614315|100.0|1.5798718040810364|3.4249003252422665|224.52622444607272|12.874820900878085
2025-01-07|Airtel (Kerala)--India(404)|India (404)|287|26|7860.357223510742|57629|1292542.126000001|96.73823963284708|100.0|3.425027951043733|4.2761999680594664|165.54264526717174|3.7854800855511455
2025-01-07|Telefonica O2 (CellNet)--United Kingdom|United Kingdom(234)|264|151|150944.72450733185|187802|13183497.403|97.760595560532|100.0|2.5725776887980167|5.179553498735709|255.3551580577876|9.682704852142278
2025-01-07|Mobily--Saudi Arabia|Saudi Arabia|34479|18824|174442102.73553085|729642196|28513378359.3332|80.66371958027545|99.99570957126276|3.3040690722672887|3.106096830285666|215.33643054716063|11.077586263601525
2025-01-07|Srbija Telekom--SERBIA|SERBIA|180|8|12063.717539787292|256673|2674325.097999968|0.4447524735635898|100.0|2.8418389028476656|1.8444415321987373|94.8717984026073|6.684734410059837
2025-01-07|Vodafone (Panafon)--Greece|Greece|595|83|577588.7047958374|759124|61371870.66399991|89.16243261063491|100.0|4.646401217642666|5.16654514499775|255.96875522349816|28.711333229965145
2025-01-07|TOT PLC|Thailand|1|0||1|||||||
2025-01-07|Vivo S.A.|Brazil|105|12|63818.991930007935|38363|2147152.932|85.5981941309255|100.0|3.438279452635542|4.058445988925913|420.9845806969059|7.398984314435632
2025-01-07|Vodafone(MALTA)--Malta|Malta|155|5|8947.948985099792|15003|435960.0149999998|76.44588661958389|100.0|2.007552851804516|2.5587817793489758|243.60847896623807|0.271124498767186
2025-01-07|KDDI Corporation -- au|Japan(440)|22272|3250|5865411.1770401|19253891|476243089.0669989|96.06420671532447|99.99691740149277|3.1522458986361976|4.825898081863336|158.6651093384942|25.996669372968853
2025-01-07|Globul--Bulgaria|Bulgaria|115|22|115475.50068950652|21740|5218987.184000009|94.30853214718964|100.0|2.339628317121678|2.5807792138845107|242.0021694434068|5.5508175920452185
2025-01-07|Telefonica Moviles(SPAIN)--Spain|Spain|1|0||1|||||||
2025-01-07|TOT Public Company Limited -- dtac-T / LINE / TOT Mobile|Thailand|16|2|2895.7430324554443|2936|332616.5359999999||100.0|1.1846284342641122|1.9082388685515397|98.09459740854054|3.8364496940456574
2025-01-07|Bemobile Limited|Papua New Guinea|586|93|208374.9369459152|3054974|27722720.88100004|99.72720612881828|100.0|5.10481389247714|7.463526600439029|80.17014404204298|14.7441739066771
2025-01-07|Zain KSA|Saudi Arabia|106|100|116476.52151107788|211473|27469746.561000008|100.0|100.0|5.535708165239156|4.729313026259125|283.62989520470853|10.070599318494375
2025-01-07|Everything Everywhere--United Kingdom|United Kingdom(234)|1426|421|713605.6423892975|871689|69042696.51800007|96.75529130301736|100.0|2.645389490142608|4.002756869215146|231.76096922166917|14.11213949219978
2025-01-07|Swisscom Schweiz AG -- Swisscom|Liechtenstein (Principality of)|2|0||9||0.0|100.0||||
2025-01-07|Free Mobile--France||15|7|5515.353718757629|2260|355607.54599999986||100.0|1.4891889230453537|2.593008491655424|229.165352506428|16.973906263371532
